# stage=stage2 size=small precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage2,small,fp32,600,12669045
stage2,small,fp32,601,12668194
stage2,small,fp32,602,12668671
stage2,small,fp32,603,12664910
stage2,small,fp32,604,12668514
stage2,small,fp32,605,12666312
stage2,small,fp32,606,12665956
stage2,small,fp32,607,12675612
stage2,small,fp32,608,12684598
stage2,small,fp32,609,12686670
stage2,small,fp32,610,12669131
stage2,small,fp32,611,12670622
stage2,small,fp32,612,12669090
stage2,small,fp32,613,12669483
stage2,small,fp32,614,12670252
stage2,small,fp32,615,12668132
stage2,small,fp32,616,12671866
stage2,small,fp32,617,12666811
stage2,small,fp32,618,12665113
stage2,small,fp32,619,12668567
stage2,small,fp32,620,12675335
stage2,small,fp32,621,12673031
stage2,small,fp32,622,12687948
stage2,small,fp32,623,12688546
stage2,small,fp32,624,12685927
stage2,small,fp32,625,12686518
stage2,small,fp32,626,12678092
stage2,small,fp32,627,12686294
stage2,small,fp32,628,12686197
stage2,small,fp32,629,12688931
stage2,small,fp32,630,12685590
stage2,small,fp32,631,12682912
stage2,small,fp32,632,12667764
stage2,small,fp32,633,12687193
stage2,small,fp32,634,12667162
stage2,small,fp32,635,12665076
stage2,small,fp32,636,12678178
stage2,small,fp32,637,12683991
stage2,small,fp32,638,12684396
stage2,small,fp32,639,12684818
stage2,small,fp32,640,12678456
stage2,small,fp32,641,12671397
stage2,small,fp32,642,12671294
stage2,small,fp32,643,12691915
stage2,small,fp32,644,12678247
stage2,small,fp32,645,12675000
stage2,small,fp32,646,12684325
stage2,small,fp32,647,12677094
stage2,small,fp32,648,12676010
stage2,small,fp32,649,12672067
stage2,small,fp32,650,12674912
stage2,small,fp32,651,12675054
stage2,small,fp32,652,12674024
stage2,small,fp32,653,12679370
stage2,small,fp32,654,12682172
stage2,small,fp32,655,12674436
stage2,small,fp32,656,12688203
stage2,small,fp32,657,12688450
stage2,small,fp32,658,12690146
stage2,small,fp32,659,12675275
stage2,small,fp32,660,12675298
stage2,small,fp32,661,12675663
stage2,small,fp32,662,12681947
stage2,small,fp32,663,12672701
stage2,small,fp32,664,12675969
stage2,small,fp32,665,12679973
stage2,small,fp32,666,12670010
stage2,small,fp32,667,12680510
stage2,small,fp32,668,12670756
stage2,small,fp32,669,12670304
stage2,small,fp32,670,12671096
stage2,small,fp32,671,12682143
stage2,small,fp32,672,12671874
stage2,small,fp32,673,12672711
stage2,small,fp32,674,12670334
stage2,small,fp32,675,12667266
stage2,small,fp32,676,12669519
stage2,small,fp32,677,12675673
stage2,small,fp32,678,12680679
stage2,small,fp32,679,12681765
stage2,small,fp32,680,12681991
stage2,small,fp32,681,12673637
stage2,small,fp32,682,12669164
stage2,small,fp32,683,12669808
stage2,small,fp32,684,12685746
stage2,small,fp32,685,12682373
stage2,small,fp32,686,12685051
stage2,small,fp32,687,12683337
stage2,small,fp32,688,12684139
stage2,small,fp32,689,12685076
stage2,small,fp32,690,12684459
stage2,small,fp32,691,12672131
stage2,small,fp32,692,12681530
stage2,small,fp32,693,12680280
stage2,small,fp32,694,12684073
stage2,small,fp32,695,12680112
stage2,small,fp32,696,12678753
stage2,small,fp32,697,12678755
stage2,small,fp32,698,12685671
stage2,small,fp32,699,12683928
stage2,small,fp32,700,12681030
stage2,small,fp32,701,12666586
stage2,small,fp32,702,12662627
stage2,small,fp32,703,12657318
stage2,small,fp32,704,12685748
stage2,small,fp32,705,12685061
stage2,small,fp32,706,12682709
stage2,small,fp32,707,12680978
stage2,small,fp32,708,12670457
stage2,small,fp32,709,12654899
stage2,small,fp32,710,12670443
stage2,small,fp32,711,12660968
stage2,small,fp32,712,12663513
stage2,small,fp32,713,12665876
stage2,small,fp32,714,12660224
stage2,small,fp32,715,12664980
stage2,small,fp32,716,12668576
stage2,small,fp32,717,12668102
stage2,small,fp32,718,12666076
stage2,small,fp32,719,12675196
stage2,small,fp32,720,12675962
stage2,small,fp32,721,12673074
stage2,small,fp32,722,12678951
stage2,small,fp32,723,12670680
stage2,small,fp32,724,12676597
stage2,small,fp32,725,12661911
stage2,small,fp32,726,12659557
stage2,small,fp32,727,12661171
stage2,small,fp32,728,12674441
stage2,small,fp32,729,12688452
stage2,small,fp32,730,12670105
stage2,small,fp32,731,12671243
stage2,small,fp32,732,12672094
stage2,small,fp32,733,12675001
stage2,small,fp32,734,12674976
stage2,small,fp32,735,12676493
stage2,small,fp32,736,12675847
stage2,small,fp32,737,12664438
stage2,small,fp32,738,12665794
stage2,small,fp32,739,12664765
stage2,small,fp32,740,12669739
stage2,small,fp32,741,12671602
stage2,small,fp32,742,12670742
stage2,small,fp32,743,12671744
stage2,small,fp32,744,12662373
stage2,small,fp32,745,12662956
stage2,small,fp32,746,12665106
stage2,small,fp32,747,12662693
stage2,small,fp32,748,12665553
stage2,small,fp32,749,12667565
stage2,small,fp32,750,12672400
stage2,small,fp32,751,12678246
stage2,small,fp32,752,12668419
stage2,small,fp32,753,12662981
stage2,small,fp32,754,12663872
stage2,small,fp32,755,12673256
stage2,small,fp32,756,12667506
stage2,small,fp32,757,12664563
stage2,small,fp32,758,12668436
stage2,small,fp32,759,12661198
stage2,small,fp32,760,12667373
stage2,small,fp32,761,12665126
stage2,small,fp32,762,12646343
stage2,small,fp32,763,12667743
stage2,small,fp32,764,12680837
stage2,small,fp32,765,12678106
stage2,small,fp32,766,12678690
stage2,small,fp32,767,12681868
stage2,small,fp32,768,12682345
stage2,small,fp32,769,12678273
stage2,small,fp32,770,12662537
stage2,small,fp32,771,12658446
stage2,small,fp32,772,12649095
stage2,small,fp32,773,12661088
stage2,small,fp32,774,12654246
stage2,small,fp32,775,12655554
stage2,small,fp32,776,12656106
stage2,small,fp32,777,12654929
stage2,small,fp32,778,12655327
stage2,small,fp32,779,12657379
stage2,small,fp32,780,12656006
stage2,small,fp32,781,12656298
stage2,small,fp32,782,12657182
stage2,small,fp32,783,12659650
stage2,small,fp32,784,12655433
stage2,small,fp32,785,12660336
stage2,small,fp32,786,12658935
stage2,small,fp32,787,12656550
stage2,small,fp32,788,12655848
stage2,small,fp32,789,12665812
stage2,small,fp32,790,12655629
stage2,small,fp32,791,12675026
stage2,small,fp32,792,12677560
stage2,small,fp32,793,12677884
stage2,small,fp32,794,12670269
stage2,small,fp32,795,12667369
stage2,small,fp32,796,12665519
stage2,small,fp32,797,12656408
stage2,small,fp32,798,12650936
stage2,small,fp32,799,12673682
stage2,small,fp32,800,12665343
stage2,small,fp32,801,12664466
stage2,small,fp32,802,12675035
stage2,small,fp32,803,12658079
stage2,small,fp32,804,12672143
stage2,small,fp32,805,12672079
stage2,small,fp32,806,12676819
stage2,small,fp32,807,12678518
stage2,small,fp32,808,12655274
stage2,small,fp32,809,12673749
stage2,small,fp32,810,12654182
stage2,small,fp32,811,12657486
stage2,small,fp32,812,12664207
stage2,small,fp32,813,12651061
stage2,small,fp32,814,12664873
stage2,small,fp32,815,12651595
stage2,small,fp32,816,12652356
stage2,small,fp32,817,12651266
stage2,small,fp32,818,12653397
stage2,small,fp32,819,12664459
stage2,small,fp32,820,12672473
stage2,small,fp32,821,12663622
stage2,small,fp32,822,12665727
stage2,small,fp32,823,12673259
stage2,small,fp32,824,12653179
stage2,small,fp32,825,12655330
stage2,small,fp32,826,12664574
stage2,small,fp32,827,12672717
stage2,small,fp32,828,12664535
stage2,small,fp32,829,12673890
stage2,small,fp32,830,12674709
stage2,small,fp32,831,12673769
stage2,small,fp32,832,12672048
stage2,small,fp32,833,12652456
stage2,small,fp32,834,12655364
stage2,small,fp32,835,12653918
stage2,small,fp32,836,12654433
stage2,small,fp32,837,12665164
stage2,small,fp32,838,12677344
stage2,small,fp32,839,12658944
stage2,small,fp32,840,12668934
stage2,small,fp32,841,12665332
stage2,small,fp32,842,12677194
stage2,small,fp32,843,12673721
stage2,small,fp32,844,12676757
stage2,small,fp32,845,12675062
stage2,small,fp32,846,12672627
stage2,small,fp32,847,12673110
stage2,small,fp32,848,12658365
