# stage=torchscript size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
torchscript,small,fp32,776,4099108
torchscript,small,fp32,777,1067491
torchscript,small,fp32,778,1072324
torchscript,small,fp32,779,4096470
torchscript,small,fp32,780,1051510
torchscript,small,fp32,781,4051428
torchscript,small,fp32,782,1083756
torchscript,small,fp32,783,1080896
torchscript,small,fp32,784,4067619
torchscript,small,fp32,785,1063527
torchscript,small,fp32,786,1061784
torchscript,small,fp32,787,4079060
torchscript,small,fp32,788,1060799
torchscript,small,fp32,789,1054044
torchscript,small,fp32,790,4067757
torchscript,small,fp32,791,1039323
torchscript,small,fp32,792,1040417
torchscript,small,fp32,793,4058566
torchscript,small,fp32,794,1046522
torchscript,small,fp32,795,1044605
torchscript,small,fp32,796,4055907
torchscript,small,fp32,797,1045925
torchscript,small,fp32,798,4049039
torchscript,small,fp32,799,1054698
torchscript,small,fp32,800,1072176
torchscript,small,fp32,801,4086603
torchscript,small,fp32,802,1073774
torchscript,small,fp32,803,1051564
torchscript,small,fp32,804,4075157
torchscript,small,fp32,805,1088904
torchscript,small,fp32,806,1069964
