# stage=stage1 size=medium precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage1,medium,fp32,623,85765017
stage1,medium,fp32,624,85788853
stage1,medium,fp32,625,85779693
stage1,medium,fp32,626,85664339
stage1,medium,fp32,627,85628623
stage1,medium,fp32,628,85679229
stage1,medium,fp32,629,85757747
stage1,medium,fp32,630,85853989
stage1,medium,fp32,631,85712144
stage1,medium,fp32,632,85765431
stage1,medium,fp32,633,85852933
stage1,medium,fp32,634,85809103
stage1,medium,fp32,635,85925254
stage1,medium,fp32,636,85719640
stage1,medium,fp32,637,85722928
stage1,medium,fp32,638,85702763
stage1,medium,fp32,639,85913253
stage1,medium,fp32,640,85802528
stage1,medium,fp32,641,85898361
stage1,medium,fp32,642,85881378
stage1,medium,fp32,643,85695969
stage1,medium,fp32,644,85768629
stage1,medium,fp32,645,85774828
stage1,medium,fp32,646,85692441
stage1,medium,fp32,647,85904656
stage1,medium,fp32,648,85803728
stage1,medium,fp32,649,85846238
stage1,medium,fp32,650,85908490
stage1,medium,fp32,651,85835194
stage1,medium,fp32,652,85903535
stage1,medium,fp32,653,85876658
stage1,medium,fp32,654,85718074
stage1,medium,fp32,655,85918659
stage1,medium,fp32,656,85919179
stage1,medium,fp32,657,85842513
stage1,medium,fp32,658,85650237
stage1,medium,fp32,659,85879803
stage1,medium,fp32,660,85744986
stage1,medium,fp32,661,85817419
stage1,medium,fp32,662,85767763
stage1,medium,fp32,663,85704575
stage1,medium,fp32,664,85736670
stage1,medium,fp32,665,85903546
stage1,medium,fp32,666,85663400
stage1,medium,fp32,667,85781302
stage1,medium,fp32,668,85676675
stage1,medium,fp32,669,85881728
stage1,medium,fp32,670,85679001
stage1,medium,fp32,671,85796234
stage1,medium,fp32,672,85803791
stage1,medium,fp32,673,85805533
stage1,medium,fp32,674,85789617
stage1,medium,fp32,675,85706617
stage1,medium,fp32,676,85729756
stage1,medium,fp32,677,85811724
stage1,medium,fp32,678,85748120
stage1,medium,fp32,679,85792639
stage1,medium,fp32,680,85919940
stage1,medium,fp32,681,85871348
stage1,medium,fp32,682,85864108
stage1,medium,fp32,683,85858993
stage1,medium,fp32,684,85733076
stage1,medium,fp32,685,85776032
stage1,medium,fp32,686,85851061
stage1,medium,fp32,687,85736640
stage1,medium,fp32,688,85627816
stage1,medium,fp32,689,85767774
stage1,medium,fp32,690,85888407
stage1,medium,fp32,691,85802162
stage1,medium,fp32,692,85707350
stage1,medium,fp32,693,85828497
stage1,medium,fp32,694,85758708
stage1,medium,fp32,695,85846451
stage1,medium,fp32,696,85850608
stage1,medium,fp32,697,85767338
stage1,medium,fp32,698,85836633
stage1,medium,fp32,699,85809624
stage1,medium,fp32,700,85698941
stage1,medium,fp32,701,85817524
stage1,medium,fp32,702,85843336
stage1,medium,fp32,703,85766973
stage1,medium,fp32,704,85862460
stage1,medium,fp32,705,85904622
stage1,medium,fp32,706,85676738
stage1,medium,fp32,707,85868988
stage1,medium,fp32,708,85855634
stage1,medium,fp32,709,85851377
stage1,medium,fp32,710,85720282
stage1,medium,fp32,711,85853523
stage1,medium,fp32,712,85787814
stage1,medium,fp32,713,85864463
stage1,medium,fp32,714,85781106
stage1,medium,fp32,715,85887174
stage1,medium,fp32,716,85868910
stage1,medium,fp32,717,85792857
stage1,medium,fp32,718,85922502
stage1,medium,fp32,719,85865162
stage1,medium,fp32,720,85811176
stage1,medium,fp32,721,85895744
stage1,medium,fp32,722,85844795
stage1,medium,fp32,723,85796339
stage1,medium,fp32,724,85786509
stage1,medium,fp32,725,85736881
stage1,medium,fp32,726,85748956
stage1,medium,fp32,727,85747543
stage1,medium,fp32,728,85752916
stage1,medium,fp32,729,85843968
stage1,medium,fp32,730,85667509
stage1,medium,fp32,731,85752246
stage1,medium,fp32,732,85737598
stage1,medium,fp32,733,85742425
stage1,medium,fp32,734,85764553
stage1,medium,fp32,735,85790899
stage1,medium,fp32,736,85757823
stage1,medium,fp32,737,85749844
stage1,medium,fp32,738,85875913
stage1,medium,fp32,739,85833575
stage1,medium,fp32,740,85853134
stage1,medium,fp32,741,85825877
stage1,medium,fp32,742,85837300
stage1,medium,fp32,743,85935625
stage1,medium,fp32,744,85803967
stage1,medium,fp32,745,85810182
stage1,medium,fp32,746,85856646
stage1,medium,fp32,747,85783846
stage1,medium,fp32,748,85751645
stage1,medium,fp32,749,85787682
stage1,medium,fp32,750,85649529
stage1,medium,fp32,751,85852201
stage1,medium,fp32,752,85758239
stage1,medium,fp32,753,85903454
stage1,medium,fp32,754,85653620
stage1,medium,fp32,755,85796244
stage1,medium,fp32,756,85647427
stage1,medium,fp32,757,85806356
stage1,medium,fp32,758,85832802
stage1,medium,fp32,759,85899793
stage1,medium,fp32,760,85861414
stage1,medium,fp32,761,85840669
stage1,medium,fp32,762,85675036
stage1,medium,fp32,763,85716806
stage1,medium,fp32,764,85671200
stage1,medium,fp32,765,85718870
stage1,medium,fp32,766,85763235
stage1,medium,fp32,767,85800964
stage1,medium,fp32,768,85648460
stage1,medium,fp32,769,85736279
stage1,medium,fp32,770,85816243
stage1,medium,fp32,771,85853823
stage1,medium,fp32,772,85835116
