# stage=onnxruntime size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
onnxruntime,small,fp32,543,840086
onnxruntime,small,fp32,544,851503
onnxruntime,small,fp32,545,3889050
onnxruntime,small,fp32,546,873458
onnxruntime,small,fp32,547,849450
onnxruntime,small,fp32,548,3843579
onnxruntime,small,fp32,549,862890
onnxruntime,small,fp32,550,846048
onnxruntime,small,fp32,551,838814
onnxruntime,small,fp32,552,3852702
onnxruntime,small,fp32,553,848883
onnxruntime,small,fp32,554,842815
onnxruntime,small,fp32,555,837529
onnxruntime,small,fp32,556,3847899
onnxruntime,small,fp32,557,841174
onnxruntime,small,fp32,558,854318
onnxruntime,small,fp32,559,3859117
onnxruntime,small,fp32,560,840036
onnxruntime,small,fp32,561,835053
onnxruntime,small,fp32,562,833208
onnxruntime,small,fp32,563,3851405
onnxruntime,small,fp32,564,845342
onnxruntime,small,fp32,565,838390
onnxruntime,small,fp32,566,3842980
onnxruntime,small,fp32,567,843262
onnxruntime,small,fp32,568,838789
onnxruntime,small,fp32,569,849214
onnxruntime,small,fp32,570,3883437
onnxruntime,small,fp32,571,859055
onnxruntime,small,fp32,572,845202
onnxruntime,small,fp32,573,3849180
onnxruntime,small,fp32,574,866274
onnxruntime,small,fp32,575,846246
onnxruntime,small,fp32,576,836422
onnxruntime,small,fp32,577,3852797
onnxruntime,small,fp32,578,853334
onnxruntime,small,fp32,579,847505
onnxruntime,small,fp32,580,3852915
onnxruntime,small,fp32,581,849100
onnxruntime,small,fp32,582,832939
onnxruntime,small,fp32,583,839758
onnxruntime,small,fp32,584,3843146
onnxruntime,small,fp32,585,837559
onnxruntime,small,fp32,586,835727
onnxruntime,small,fp32,587,3852874
onnxruntime,small,fp32,588,856944
onnxruntime,small,fp32,589,847139
onnxruntime,small,fp32,590,841998
onnxruntime,small,fp32,591,3847357
onnxruntime,small,fp32,592,853806
onnxruntime,small,fp32,593,858262
onnxruntime,small,fp32,594,3851612
onnxruntime,small,fp32,595,861005
onnxruntime,small,fp32,596,852575
onnxruntime,small,fp32,597,856525
onnxruntime,small,fp32,598,3874601
onnxruntime,small,fp32,599,863046
onnxruntime,small,fp32,600,847117
onnxruntime,small,fp32,601,3845937
onnxruntime,small,fp32,602,847577
onnxruntime,small,fp32,603,841350
onnxruntime,small,fp32,604,839923
onnxruntime,small,fp32,605,3858284
onnxruntime,small,fp32,606,850699
onnxruntime,small,fp32,607,843327
onnxruntime,small,fp32,608,838624
onnxruntime,small,fp32,609,3845771
onnxruntime,small,fp32,610,849350
onnxruntime,small,fp32,611,852770
onnxruntime,small,fp32,612,3871181
onnxruntime,small,fp32,613,859310
onnxruntime,small,fp32,614,856215
onnxruntime,small,fp32,615,852080
onnxruntime,small,fp32,616,3875066
onnxruntime,small,fp32,617,854129
onnxruntime,small,fp32,618,838211
onnxruntime,small,fp32,619,3845438
onnxruntime,small,fp32,620,838874
onnxruntime,small,fp32,621,847870
onnxruntime,small,fp32,622,845594
onnxruntime,small,fp32,623,3909014
onnxruntime,small,fp32,624,873001
onnxruntime,small,fp32,625,849004
onnxruntime,small,fp32,626,3858950
onnxruntime,small,fp32,627,854504
onnxruntime,small,fp32,628,846248
onnxruntime,small,fp32,629,836474
onnxruntime,small,fp32,630,3850574
onnxruntime,small,fp32,631,851725
onnxruntime,small,fp32,632,842014
onnxruntime,small,fp32,633,3845050
onnxruntime,small,fp32,634,840589
onnxruntime,small,fp32,635,834474
onnxruntime,small,fp32,636,849612
onnxruntime,small,fp32,637,3863580
onnxruntime,small,fp32,638,844224
onnxruntime,small,fp32,639,838003
onnxruntime,small,fp32,640,3844264
onnxruntime,small,fp32,641,846849
onnxruntime,small,fp32,642,846549
onnxruntime,small,fp32,643,841611
onnxruntime,small,fp32,644,3862768
onnxruntime,small,fp32,645,846974
onnxruntime,small,fp32,646,852279
onnxruntime,small,fp32,647,3875072
onnxruntime,small,fp32,648,870078
onnxruntime,small,fp32,649,846705
onnxruntime,small,fp32,650,837812
onnxruntime,small,fp32,651,3860180
onnxruntime,small,fp32,652,854330
onnxruntime,small,fp32,653,842567
onnxruntime,small,fp32,654,3843627
onnxruntime,small,fp32,655,865653
onnxruntime,small,fp32,656,866885
onnxruntime,small,fp32,657,845141
onnxruntime,small,fp32,658,3853157
onnxruntime,small,fp32,659,846526
onnxruntime,small,fp32,660,839337
onnxruntime,small,fp32,661,3847542
onnxruntime,small,fp32,662,846308
onnxruntime,small,fp32,663,837710
onnxruntime,small,fp32,664,840099
onnxruntime,small,fp32,665,3877799
onnxruntime,small,fp32,666,852461
onnxruntime,small,fp32,667,856748
onnxruntime,small,fp32,668,3863289
onnxruntime,small,fp32,669,858280
onnxruntime,small,fp32,670,849264
onnxruntime,small,fp32,671,837721
onnxruntime,small,fp32,672,3891174
onnxruntime,small,fp32,673,878290
onnxruntime,small,fp32,674,849262
onnxruntime,small,fp32,675,3848394
onnxruntime,small,fp32,676,860027
onnxruntime,small,fp32,677,846717
onnxruntime,small,fp32,678,844624
onnxruntime,small,fp32,679,3858096
onnxruntime,small,fp32,680,852946
onnxruntime,small,fp32,681,842246
onnxruntime,small,fp32,682,3840865
onnxruntime,small,fp32,683,846674
onnxruntime,small,fp32,684,847973
onnxruntime,small,fp32,685,847069
onnxruntime,small,fp32,686,3850342
onnxruntime,small,fp32,687,851080
onnxruntime,small,fp32,688,850325
onnxruntime,small,fp32,689,3855507
onnxruntime,small,fp32,690,862796
onnxruntime,small,fp32,691,840695
onnxruntime,small,fp32,692,835770
onnxruntime,small,fp32,693,3866125
onnxruntime,small,fp32,694,858397
onnxruntime,small,fp32,695,844951
onnxruntime,small,fp32,696,843212
onnxruntime,small,fp32,697,3881908
onnxruntime,small,fp32,698,856491
onnxruntime,small,fp32,699,845154
onnxruntime,small,fp32,700,3880781
onnxruntime,small,fp32,701,878344
onnxruntime,small,fp32,702,853304
onnxruntime,small,fp32,703,3843956
onnxruntime,small,fp32,704,855790
onnxruntime,small,fp32,705,844744
onnxruntime,small,fp32,706,839201
onnxruntime,small,fp32,707,3847603
onnxruntime,small,fp32,708,846393
onnxruntime,small,fp32,709,840714
onnxruntime,small,fp32,710,837564
onnxruntime,small,fp32,711,3847020
onnxruntime,small,fp32,712,842211
onnxruntime,small,fp32,713,854734
onnxruntime,small,fp32,714,3869190
onnxruntime,small,fp32,715,847552
onnxruntime,small,fp32,716,835621
onnxruntime,small,fp32,717,833024
onnxruntime,small,fp32,718,3846992
onnxruntime,small,fp32,719,847622
onnxruntime,small,fp32,720,835957
onnxruntime,small,fp32,721,3848012
onnxruntime,small,fp32,722,845273
onnxruntime,small,fp32,723,840361
onnxruntime,small,fp32,724,847923
onnxruntime,small,fp32,725,3869142
onnxruntime,small,fp32,726,849283
